Labels,URLs,Domain,URL_Length,Domain_Length,URL_depth,URL_atSymbol,URL_IP,URL_HTTPS,Domain_HTTP,URL_RedirectPosition,URL_HyphenInDomain,URL_DotsNo,URL_NonASCHIIChar,URL_DigitsNo,HTMLJS_Features
0,https://www.myharborwm.com/resource-center/articles,myharborwm.com,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.sunwestecu.com/,sunwestecu.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.newgensol.com/wp-json/,newgensol.com,0,-1,-1,0,0,0,0,0,0,0,0,0,0
1,https://thodur0.com/Minini/login.php?cmd=login_submit&amp;id=414ff81cb341c98339deb95615e8d8a3414ff81cb341c98339deb95615e8d8a3&amp;session=414ff81cb341c98339deb95615e8d8a3414ff81cb341c98339deb95615e8d8a3,thodur0.com,1,0,-1,0,0,0,0,0,0,0,0,1,0
1,http://sparktraderltd.net/wp-admin/user/test/jhjmvkj/office/office,sparktraderltd.net,1,-1,1,0,0,1,0,1,0,0,0,0,0
0,https://www.banknewport.com/business-banking,banknewport.com,0,-1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.ivexpackaging.com/,ivexpackaging.com,0,-1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.allforsp.co.jp/common/img/logo_mono.svg,allforsp.co.jp,-1,-1,1,0,0,0,0,0,0,-1,0,0,0
0,https://www.tpatechnologies.com/technology-staffing/direct-hire,tpatechnologies.com,1,1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.brightlabs.com.au/integrated-digital-marketing,brightlabs.com.au,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
1,http://banking.sparkasse.de-19cn81cna7z910a1gh1v9ab18a9ps81u89.xyz/spk/desk/,banking.sparkasse.de-19cn81cna7z910a1gh1v9ab18a9ps81u89.xyz,1,1,1,0,0,1,0,1,1,1,0,1,0
1,https://paypal.verify-accnt.com/,paypal.verify-accnt.com,0,1,0,0,0,0,0,0,1,-1,0,0,0
0,https://www.petersonpaletta.com/help/index.php,petersonpaletta.com,0,1,-1,0,0,0,0,0,0,0,0,0,0
1,http://bolbolar.com/portailas/voscompte,bolbolar.com,0,0,-1,0,0,1,0,1,0,0,0,0,0
0,https://www.md-medicus.net/de/news/corona-virus-vorbeugende-massnahmen,md-medicus.net,1,-1,1,0,0,0,0,0,1,0,0,0,0
1,http://demotowerfour.tk/wp-includes/certificates/di/logs/update-your-account-information/security-measure/log-in,demotowerfour.tk,1,-1,1,0,0,1,0,1,0,0,0,0,0
1,http://u1134156bly.ha004.t.justns.ru/3099b,u1134156bly.ha004.t.justns.ru,0,1,0,0,0,1,0,1,0,1,0,1,0
0,https://www.riverdeltawireless.com/index.php,riverdeltawireless.com,0,1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.scan-plus.com/karriere.html,scan-plus.com,0,-1,0,0,0,0,0,0,1,0,0,0,0
0,https://www.joepizikelectric.com/,joepizikelectric.com,0,1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.alderley.com/alderley/feed/,alderley.com,0,0,1,0,0,0,0,0,0,0,0,0,0
1,https://www2.cr.mufg.jp.fdgfd.tokyo/404.html,.cr.mufg.jp.fdgfd.tokyo,0,1,0,0,0,0,0,0,0,1,0,-1,0
0,https://www.metropol-automobile.de/aktuelles/kia-2go,metropol-automobile.de,-1,1,-1,0,0,0,0,0,1,0,0,0,0
0,https://www.securityunderwriting.com/employment-practices-liability-insurance,securityunderwriting.com,1,1,0,0,0,0,0,0,0,0,0,0,0
1,http://qdevtools.com/sys/5f1f8,qdevtools.com,0,-1,-1,0,0,1,0,1,0,0,0,-1,0
1,https://www.webfamily.com.br/simplific.com.br/.well-known/acme-challenge/recominicas.php,webfamily.com.br,1,-1,1,0,0,0,0,0,0,-1,0,0,0
0,https://www.etas.at/,etas.at,0,0,0,0,0,0,0,0,0,0,0,0,0
1,https://admak.qa/dossier/amazon/amzxxx/login.php,admak.qa,0,0,1,0,0,0,0,0,0,0,0,0,0
1,https://osteopathin-graz.at:443/wp-content/plugins/O/,osteopathin-graz.at:443,-1,1,1,0,0,0,0,0,1,0,0,-1,0
0,https://www.lanx.de/impressum.html,lanx.de,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.pottis.net/author/admin/,pottis.net,0,0,1,0,0,0,0,0,0,0,0,0,1
0,https://www.tcprealty.com/contact-us/,tcprealty.com,0,-1,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.officedepot.eu/wp-includes/wlwmanifest.xml,officedepot.eu,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.icssnm.com/belen/security-systems/,icssnm.com,0,0,1,0,0,0,0,0,0,0,0,0,1
1,http://bit.do/accesserver?email=Tariq.Shahab@sc.com,bit.do,-1,1,0,1,0,1,0,1,0,0,0,0,0
1,https://accounts.google.com/ServiceLogin?service=cds&amp;passive=1209600&amp;continue=https://storage.cloud.google.com/staging.maintainancecomponeta.appspot.com/bsnnindex.html&amp;followup=https://storage.cloud.google.com/staging.maintainancecomponeta.appspot.com/bsnnindex.html,accounts.google.com,1,1,1,0,0,0,0,1,0,-1,0,1,1
0,https://www.incopostes.com.br/downloads/,incopostes.com.br,0,-1,-1,0,0,0,0,0,0,-1,0,0,1
1,https://checkpayroll.creatorlink.net/render/INTRO,checkpayroll.creatorlink.net,-1,1,-1,0,0,0,0,0,0,-1,0,0,0
1,https://test.bayoucitybadges.org/redirection.php,test.bayoucitybadges.org,0,1,0,0,0,0,0,0,0,-1,0,0,0
0,https://www.oes-ems.com/,oes-ems.com,0,0,0,0,0,0,0,0,1,0,0,0,1
1,https://www.digitaltaxmatters.co.uk/Home,digitaltaxmatters.co.uk,0,1,0,0,0,0,0,0,0,-1,0,0,0
1,https://f957e90e27df43f7166f9e3583f58e3b-dot-gle9392420309493993.rj.r.appspot.com/,f957e90e27df43f7166f9e3583f58e3b-dot-gle9392420309493993.rj.r.appspot.com,1,1,0,0,0,0,0,0,1,1,0,1,0
0,https://www.ugc.com.sa/product/Fire,ugc.com.sa,0,0,-1,0,0,0,0,0,0,-1,0,0,1
1,http://duongngan.com/dhl/dhl_top/cmd-login=f38a8ffd852bc79abb18e8c557bb12b9/?reff=YzVkZWRlNmFmMDQwNWFjYzA4MDcwOWVmYzFlOThhMTU=,duongngan.com,1,-1,1,0,0,1,0,1,0,0,0,1,0
1,http://www.wendfil.com/folder,wendfil.com,0,0,0,0,0,1,0,1,0,0,0,0,0
0,https://www.videodelta.com/contatti/,videodelta.com,0,-1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.cityglasscompany.net/flat-glass-plastics,cityglasscompany.net,-1,1,0,0,0,0,0,0,0,0,0,0,1
1,http://www.toancaupumps.com/BK/v.html,toancaupumps.com,0,-1,-1,0,0,1,0,1,0,0,0,0,0
1,https://www.glomediamarketinginstitute.com/d3efb5bf67a9a02175d54858424e82c8/,glomediamarketinginstitute.com,1,1,-1,0,0,0,0,0,0,0,0,1,1
0,https://www.managedracks.co.uk/cookie-law,managedracks.co.uk,0,-1,0,0,0,0,0,0,0,-1,0,0,1
1,https://robloxviewer.000webhostapp.com/,robloxviewer.000webhostapp.com,0,1,0,0,0,0,0,0,0,-1,0,-1,0
0,https://www.nasnet.co.jp/bpi/rpa/,nasnet.co.jp,0,0,1,0,0,0,0,0,0,-1,0,0,0
0,https://www.aureolis.com/hubfs/Asiakkaat/Logot/helsinki-white.svg,aureolis.com,1,0,1,0,0,0,0,0,0,0,0,0,0
0,https://www.industrialwood.com/products-and-services,industrialwood.com,-1,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.dpdgroup.co.uk/,dpdgroup.co.uk,0,-1,0,0,0,0,0,0,0,-1,0,0,1
1,http://mail.kamcobank.com/scripts/colorbox/example2/profile/accrecovery.html,mail.kamcobank.com,1,-1,1,0,0,1,0,1,0,-1,0,0,0
1,https://scgrotto.org/images/redirr/index.html,scgrotto.org,0,0,1,0,0,0,0,0,0,0,0,0,0
1,https://mail.inatel.pt/owa/auth/logon.aspx?replaceCurrent=1&url=https://mail.inatel.pt/owa/213.58.153.2,mail.inatel.pt,1,-1,1,0,0,0,0,1,0,-1,0,1,1
1,https://sella.banking.home.kintv.live,,0,-1,0,0,0,0,0,0,0,-1,0,0,0
1,http://www.visadpsgiftcard.com/navyfederal,visadpsgiftcard.com,0,1,0,0,0,1,0,1,0,0,0,0,1
1,http://www.vs.tc/iiQalFbn,vs.tc,0,1,0,0,0,1,0,1,0,0,0,0,0
1,https://ahjijiautomobile.de/suchen.mobile.de.fahrzeuge.details.sourceid.317498631/login.php,ahjijiautomobile.de,1,1,-1,0,0,0,0,0,0,0,0,1,0
0,https://www.lightning.net/cgi-bin/colo_quote,lightning.net,0,-1,-1,0,0,0,0,0,0,0,0,0,0
1,https://dhfgokjlo.wixsite.com/my-site-1/,dhfgokjlo.wixsite.com,0,1,-1,0,0,0,0,0,0,-1,0,0,0
1,http://security-of-your-page16127723447983.pasxpty1e5-xlm41ryn26dy.p.runcloud.link/login-help.html,security-of-your-page16127723447983.pasxpty1e5-xlm41ryn26dy.p.runcloud.link,1,1,0,0,0,1,0,1,1,1,0,1,0
0,https://www.cardio-sfc.org/maladies/propecia-utilisation-fonctionnement-et-effets-secondaires.html,cardio-sfc.org,1,-1,-1,0,0,0,0,0,1,0,0,0,0
0,https://www.forestenchantment.com/comments/feed/,forestenchantment.com,0,1,1,0,0,0,0,0,0,0,0,0,0
1,https://marketing.jffalcom.com.br/DHL/dhl/dhl/dhl/1e330a6e4491e6e1ad05766b5c8b4a2a,marketing.jffalcom.com.br,1,1,1,0,0,0,0,0,0,1,0,1,0
1,https://aikido.uni-jena.de/.quarantine/?terrasanta=3L5C038Y1e1y,aikido.uni-jena.de,1,-1,-1,0,0,0,0,0,1,-1,0,1,0
0,https://www.gasl.ca/our-team/,gasl.ca,0,0,-1,0,0,0,0,0,0,0,0,0,1
1,http://unitus.mk.ua/sites/default/files/ctools/ams/cms/index/www/customer_center/customer-IDPP00C281/login.php,unitus.mk.ua,1,0,1,0,0,1,0,1,0,-1,0,1,0
1,http://security-of-your-page100286372.owwnjv2dro-e9249ek1k6kr.p.runcloud.link/login-help.html,security-of-your-page100286372.owwnjv2dro-e9249ek1k6kr.p.runcloud.link,1,1,0,0,0,1,0,1,1,1,0,1,0
0,https://www.litchfieldcavo.com/lawyer/angela-swenka/,litchfieldcavo.com,-1,-1,1,0,0,0,0,0,0,0,0,0,1
0,https://www.vogel-vogel.com/competences/,vogel-vogel.com,0,-1,-1,0,0,0,0,0,1,0,0,0,0
1,http://lestaribataritedjo13.gq/2k2tuan/,lestaribataritedjo13.gq,0,1,-1,0,0,1,0,1,0,0,0,-1,0
1,https://madballoons.net/passport2/linkedin.com/LinkedIn/,madballoons.net,-1,-1,1,0,0,0,0,0,0,0,0,0,0
0,https://arhat.ua/dokumenty.html,arhat.ua,0,0,0,0,0,0,0,0,0,0,0,0,0
1,http://www.aenth.com/paypal.php?email=devaguswaters@prepaidlegal.com,aenth.com,1,0,0,1,0,1,0,1,0,0,0,0,0
1,https://rb.gy/9p4hhs?Facebook_Update,rb.gy,0,1,0,0,0,0,0,0,0,0,0,0,0
1,http://postalebank.gotdns.ch/76079eb027f09a9b35525ad1b380a0/,postalebank.gotdns.ch,-1,1,-1,0,0,1,0,1,0,-1,0,1,0
1,http://dragonpalaceindia.org/wp-admins/ea,dragonpalaceindia.org,0,1,-1,0,0,1,0,1,0,0,0,0,0
0,https://www.xperta.se/nyheter/valkommen-sebastian,xperta.se,-1,0,-1,0,0,0,0,0,0,0,0,0,0
1,https://iasiteasigura.ro/ionos/OV4/bWFyay5iZWRlckB0ZWxlY29tLmNvLm56,iasiteasigura.ro,1,-1,1,0,0,0,0,0,0,0,0,1,0
0,https://www.irsoluciones.com/es,irsoluciones.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.cth.co.uk/corporate-governance/brexit-planning-status/,cth.co.uk,1,0,1,0,0,0,0,0,0,-1,0,0,0
1,https://neohotels.cn/public/login/amazkn/mazon/c74f2/,neohotels.cn,-1,0,1,0,0,0,0,0,0,0,0,-1,0
0,https://www.dtccom.net/support/,dtccom.net,0,0,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.townsendcorporation.com/about-us/newsletter,townsendcorporation.com,-1,1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.croomconstruction.com/services,croomconstruction.com,0,1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.liraltelecom.ru/internet.php,liraltelecom.ru,0,-1,0,0,0,0,0,0,0,0,0,0,0
1,http://abnormallogin.activeamazonaccountcard.club/,abnormallogin.activeamazonaccountcard.club,-1,1,0,0,0,1,0,1,0,-1,0,0,0
0,https://www.elettricacordani.it/index.php/azienda/informativa-cookies,elettricacordani.it,1,1,1,0,0,0,0,0,0,0,0,0,1
1,https://c00.us/tkmm0,c00.us,0,1,0,0,0,0,0,0,0,0,0,-1,0
0,https://www.domini.com/domini-funds,domini.com,0,0,0,0,0,0,0,0,0,0,0,0,1
1,http://drifteffective.com/mkb-netbankar/mkb/v3/login.php,drifteffective.com,-1,-1,1,0,0,1,0,1,0,0,0,0,0
0,https://www.cogitateinc.com/DependencyHandler.axd/78bce9a3f2f04cae9c43dddf9da60361/979/js,cogitateinc.com,1,-1,1,0,0,0,0,0,0,0,0,1,0
0,https://www.ktvs.co.jp/,ktvs.co.jp,0,0,0,0,0,0,0,0,0,-1,0,0,0
1,http://edje.com/cmspagephotos/80-dj774h8dFY/Valid,edje.com,-1,0,1,0,0,1,0,1,0,0,0,1,0
0,https://www.tileredi.com/redi-screen,tileredi.com,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.pac-ag.com/wp-includes/wlwmanifest.xml,pac-ag.com,-1,0,-1,0,0,0,0,0,1,0,0,0,0
1,http://simp.ly/p/jylRTp,simp.ly,0,0,-1,0,0,1,0,1,0,0,0,0,0
1,http://hashtrend.in/js/ame/enc/index.php?email=alexbrock@prepaidlegal.com,hashtrend.in,1,0,1,1,0,1,0,1,0,0,0,0,1
0,https://www.iranrasmi.com/agencies,iranrasmi.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.inr.gob.pe/,inr.gob.pe,0,0,0,0,0,0,0,0,0,-1,0,0,1
1,https://faithcitychapel.org/wp-content/no/,faithcitychapel.org,0,1,1,0,0,0,0,0,0,0,0,0,0
1,http://getatless.com/document/,getatless.com,0,-1,-1,0,0,1,0,1,0,0,0,0,0
1,http://7937167.com/comsx/,7937167.com,0,0,-1,0,0,1,0,1,0,0,0,1,0
1,http://hitsem.com/images?hxxp:/us.battle.net/login/en?ref=hxxp:/awegazous.battle.net/d3/en/index&amp;amp,hitsem.com,1,0,1,0,0,1,0,1,0,0,0,0,0
1,https://alhopital.apps-1and1.net/s/,alhopital.apps-1and1.net,0,1,-1,0,0,0,0,0,1,-1,0,0,0
1,https://rb.gy/rshifa?Facebook_Update,rb.gy,0,1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.haasmoebel.at/produkte/tische/tr515/,haasmoebel.at,0,-1,1,0,0,0,0,0,0,0,0,-1,0
1,http://gosafes.com/wp-content/plugins/wp-super-cache/languages/api.library.php,gosafes.com,1,0,1,0,0,1,0,1,0,0,0,0,0
0,https://www.weerulin.de/service/maschinen-und-roboter/index.html,weerulin.de,1,0,1,0,0,0,0,0,0,0,0,0,0
0,https://www.covenanttrust.com/,covenanttrust.com,0,-1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.amchealth.com/sites/default/files/favicons/safari-pinned-tab.svg,amchealth.com,1,-1,1,0,0,0,0,0,0,0,0,0,0
1,http://arnazon.co.ip.aajccpw.cn/,arnazon.co.ip.aajccpw.cn,0,1,0,0,0,1,0,1,0,1,0,0,0
0,https://www.trumbull.com/,trumbull.com,0,0,0,0,0,0,0,0,0,0,0,0,1
1,https://main.d2ifct1tuplnsi.amplifyapp.com/index.html#tomhurley@pplsi.com,main.d2ifct1tuplnsi.amplifyapp.com,1,1,0,1,0,0,0,0,0,1,0,0,0
0,http://www.cdwales.co.uk/,cdwales.co.uk,0,-1,0,0,0,1,0,1,0,-1,0,0,1
1,https://www.evernote.com/shard/s446/client/snv?noteGuid=483c5f32-f1b7-7c70-925c-47f2705bab52&noteKey=911c810bd15ccbd1f19fba1c3e4cc4d5&sn=https://www.evernote.com/shard/s446/sh/483c5f32-f1b7-7c70-925c-47f2705bab52/911c810bd15ccbd1f19fba1c3e4cc4d5&title=You+have+received+an+Invoice,evernote.com,1,0,1,0,0,0,0,1,0,0,0,1,0
0,https://www.candelatech.com/downloads.php,candelatech.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.stjulianachurch.org/apps/events/,stjulianachurch.org,0,1,1,0,0,0,0,0,0,0,0,0,0
0,https://www.life.edu/,life.edu,0,0,0,0,0,0,0,0,0,0,0,0,0
1,https://authetica-wlpasi.web.app/webmail.html#bXc0MDAwMEBtdWN3ZWIuZGU=,authetica-wlpasi.web.app,1,1,0,0,0,0,0,0,1,-1,0,0,0
1,https://psimage-0560217099.bilektzb.cz/connect.html?timelimit=3b83b4f34b4b821e7871037e317ee29a,psimage-0560217099.bilektzb.cz,1,1,0,0,0,0,0,0,1,-1,0,1,0
0,https://www.carano.de/corporate-carsharing-software/,carano.de,-1,0,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.displaydata.com/future-of-retail,displaydata.com,0,-1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.r-biopharm.com/,r-biopharm.com,0,-1,0,0,0,0,0,0,1,0,0,0,1
1,http://usr.eaglecaravansaustralia.com.au/7481dcd4090a6463845ad3b0c,usr.eaglecaravansaustralia.com.au,1,1,0,0,0,1,0,1,0,1,0,1,0
1,http://dichvuvnpt.com/home/components/com_user/bbtonline.html,dichvuvnpt.com,1,-1,1,0,0,1,0,1,0,0,0,0,0
0,https://www.chemcosystems.com/descri/,chemcosystems.com,0,-1,-1,0,0,0,0,0,0,0,0,0,1
1,https://www.boatsiq.com/wp-content/uploads/2021/04/login_frames/index.php?england=1zw0qq5hz23pfe&amp;spring=region&amp;europe=youre,boatsiq.com,1,0,1,0,0,0,0,0,0,0,0,1,0
0,https://www.envistaco.com/our-businesses,envistaco.com,0,-1,0,0,0,0,0,0,0,0,0,0,1
0,https://accqsleeplabs.typeform.com/to/K9PFTT,accqsleeplabs.typeform.com,0,1,-1,0,0,0,0,0,0,-1,0,0,0
0,https://www.semea.fr/le-service-public-de-l-eau/actualites.html,semea.fr,1,0,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.bridgetownnaturalfoods.com/,bridgetownnaturalfoods.com,0,1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.soluis.com/services/soluis-tech/,soluis.com,0,0,1,0,0,0,0,0,0,0,0,0,1
1,http://feedproxy.google.com/~r/f379ea/~3/7i3m1yxAQME/apmix,feedproxy.google.com,-1,1,1,0,0,1,0,1,0,-1,0,1,0
0,https://www.charleslevinecaterers.com/company.html,charleslevinecaterers.com,-1,1,0,0,0,0,0,0,0,0,0,0,1
1,http://clearstageconsulting.com/tc/xx/,clearstageconsulting.com,0,1,1,0,0,1,0,1,0,0,0,0,1
1,https://greatmusica.com/sl/gateway.html,greatmusica.com,0,-1,-1,0,0,0,0,0,0,0,0,0,0
0,http://www.web4ce.cz/cz/webhosting/balicky.html,web4ce.cz,0,0,1,0,0,1,0,1,0,0,0,0,1
0,https://www.austintreeexperts.com/services/oak-wilt.php,austintreeexperts.com,-1,1,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.turnerautomotive.com/,turnerautomotive.com,0,1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.neotel2000.com/software-de-call-center-una-herramienta-de-marketing/,neotel2000.com,1,-1,-1,0,0,0,0,0,0,0,0,-1,0
0,https://www.ligacontraocancer.com.br/,ligacontraocancer.com.br,0,1,0,0,0,0,0,0,0,-1,0,0,0
0,https://www.kensicocapital.com/terms-of-use/index.php,kensicocapital.com,-1,-1,-1,0,0,0,0,0,0,0,0,0,1
1,http://hsbc.cancel-online-payments.com/Login.php,hsbc.cancel-online-payments.com,0,1,0,0,0,1,0,1,1,-1,0,0,0
1,http://logycarga.com/jungle1/one/,logycarga.com,0,-1,1,0,0,1,0,1,0,0,0,0,0
0,https://www.onecolo.com/about.html,onecolo.com,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.wynalda.com/wp-json/,wynalda.com,0,0,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.youtube.com/channel/UC3_SVkb2RSi4UBO17vn-sXw,youtube.com,-1,0,-1,0,0,0,0,0,0,0,0,1,1
0,https://www.thorne.com/at-home-tests,thorne.com,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.megacolorprinting.com/,megacolorprinting.com,0,1,0,0,0,0,0,0,0,0,0,0,0
0,https://shop.mizunousa.com/lpc/limited-edition,shop.mizunousa.com,0,-1,-1,0,0,0,0,0,0,-1,0,0,0
0,https://www.pointclark.net/,pointclark.net,0,-1,0,0,0,0,0,0,0,0,0,0,0
1,https://acessefaturahiiper.net/www.itau.com.br/etc.clientlibs/itau/clientlibs/clientlib-vendor/datatable/css/DataTables-1.10.20/images/sort_asc_disabled.html,acessefaturahiiper.net,1,1,1,0,0,0,0,0,0,0,0,1,0
1,https://dev.klinikmatanusantara.com/log-au/mpp/signin/7957/websrc,dev.klinikmatanusantara.com,1,1,1,0,0,0,0,0,0,-1,0,-1,0
1,http://hectorsantana.mx/upstate/projectofcAGNkNO3YcqRVJPackageDrive-139333download1117899508222909file5445250578715138575_foldersn,hectorsantana.mx,1,-1,-1,0,0,1,0,1,0,0,0,1,1
0,https://www.print1step.com/brand-and-creative,print1step.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
1,http://donieyuhuu05.getenjoyment.net/speedy.php,donieyuhuu05.getenjoyment.net,0,1,0,0,0,1,0,1,0,-1,0,0,0
0,https://www.groupe-pandora.com/wp-includes/wlwmanifest.xml,groupe-pandora.com,-1,-1,-1,0,0,0,0,0,1,0,0,0,0
0,https://www.reylenn.com/portfolio-solana.html,reylenn.com,0,0,0,0,0,0,0,0,0,0,0,0,1
0,https://twitter.com/LeonardStudios,twitter.com,0,0,0,0,0,0,0,0,0,0,0,0,0
1,http://chellemason.com/CD/office,chellemason.com,0,-1,-1,0,0,1,0,1,0,0,0,0,0
0,https://www.caremedico.cz/kontakt/,caremedico.cz,0,-1,-1,0,0,0,0,0,0,0,0,0,1
1,https://thelittlelandlordpros.com/Alibaba/ali/login.php,thelittlelandlordpros.com,-1,1,1,0,0,0,0,0,0,0,0,0,0
1,https://rogersmembershipsecureteam.weebly.com/,rogersmembershipsecureteam.weebly.com,0,1,0,0,0,0,0,0,0,-1,0,0,0
1,https://lucaandco.com.au/94jfd98dh38e3hdkcf9fene/0sdmd8eb38dhd/9nds7wbnd9icy/,lucaandco.com.au,1,-1,1,0,0,0,0,0,0,-1,0,1,1
1,http://newlifeschooloftheology.com/wp-includes/fonts/netnetnet/,newlifeschooloftheology.com,1,1,1,0,0,1,0,1,0,0,0,0,0
0,https://www.flandersgroup.com/business-insurance/dealership-insurance/,flandersgroup.com,1,-1,1,0,0,0,0,0,0,0,0,0,0
0,https://www.tactical-it.com/about/,tactical-it.com,0,-1,-1,0,0,0,0,0,1,0,0,0,1
0,https://www.bankofsouthtexas.com/business/nonprofit-organization-checking,bankofsouthtexas.com,1,1,-1,0,0,0,0,0,0,0,0,0,0
1,http://mon-noel-a-sable.fr/admin282gof/csdsc548cs4cs4cscdcsd8/3f927,mon-noel-a-sable.fr,1,1,1,0,0,1,0,1,1,0,0,1,0
0,https://www.axmax.de/,axmax.de,0,0,0,0,0,0,0,0,0,0,0,0,1
1,https://tinyurl.com/sd9t35n/?cliente=multiconexoes@terra.com.br/JHYYW8HLAC3S5AO9R7MR22FE/imprimir.cgi,tinyurl.com,1,0,1,1,0,0,0,0,0,0,0,1,0
0,https://www.bhlpartners.com/feed/,bhlpartners.com,0,-1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.vereg.eu/datenschutz/,vereg.eu,0,0,-1,0,0,0,0,0,0,0,0,0,1
1,https://firebasestorage.googleapis.com/v0/b/grant-e7a33.appspot.com/o/fullzcrypt.html?alt=media&amp;token=66773bc2-4b14-43a1-898a-9bb161f5618c,firebasestorage.googleapis.com,1,1,1,0,0,0,0,0,0,-1,0,1,0
0,http://www.mymetrohub.com/,mymetrohub.com,0,-1,0,0,0,1,0,1,0,0,0,0,0
1,https://s.id/AmKxa,s.id,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://secure.login.aliexpress.com.coin-balance.com/entscheidung-817277406681628,secure.login.aliexpress.com.coin-balance.com,1,1,0,0,0,0,0,0,1,1,0,1,0
0,https://www.huntsworth.com/divisions/evoke/,huntsworth.com,0,-1,1,0,0,0,0,0,0,0,0,0,1
0,https://www.pinterest.at/armellinidesigngmbh/,pinterest.at,0,0,-1,0,0,0,0,0,0,0,0,0,1
1,http://timeline-3574212728.surfshop.ma/connect.html?timelimit=acd39937d5bb703b6ad90e3b9c17291b,timeline-3574212728.surfshop.ma,1,1,0,0,0,1,0,1,1,-1,0,1,0
0,https://www.gardenworks.ca/brochures,gardenworks.ca,0,-1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.iprafrance.com/aromes/garantie-de-qualite,iprafrance.com,-1,-1,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.rndsoftech.com/itservices.html,rndsoftech.com,0,-1,0,0,0,0,0,0,0,0,0,0,1
1,http://ahmeddawod.com/backup/mail/office/microsft/online/login.php?l=_jehfuq_vjoxk0qwhtogydw1774256418&amp;fid.13inboxlight.aspxn.1774256418&amp;fid.125289964252813inboxlight99642_product-userid&amp;userid=,ahmeddawod.com,1,-1,1,0,0,1,0,1,0,0,0,1,0
1,http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse,stolizaparketa.ru,1,-1,1,0,0,1,0,1,0,0,0,0,0
0,http://www.ige.tohoku.ac.jp/mirai/,ige.tohoku.ac.jp,0,-1,-1,0,0,1,0,1,0,1,0,0,1
0,https://www.borbonese.com/en_eu/iconic-bags.html,borbonese.com,0,-1,-1,0,0,0,0,0,0,0,0,0,0
1,http://bit.ly/3bje2Js,bit.ly,0,1,0,0,0,1,0,1,0,0,0,0,0
0,https://www.barrie.ca/,barrie.ca,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.iti-e.co.jp/,iti-e.co.jp,0,0,0,0,0,0,0,0,1,-1,0,0,0
1,https://www.support-registerpayee.com/Login.php,support-registerpayee.com,0,1,0,0,0,0,0,0,1,0,0,0,0
1,http://sabaicabins.com/html-ssl/of2/f3oiu95r1e7hqtk02pcsmwnyzg6x8bjd4avlgulidy5k69a7znvt3r2fp1wceojbh0sq4m8xe3op6w9x08vyf4jsqiabrgtczhk1l7undm52?data=cXVlcmllc0BzcGFyay5jby5ueg==,sabaicabins.com,1,-1,1,0,0,1,0,1,0,0,0,1,0
0,https://www.svn-notarissen.nl/kantoren/svn-notarissen-uden/vacatures-9f4fe5eb-ae19-40b4-b2ae-83e6d01578f4,svn-notarissen.nl,1,-1,1,0,0,0,0,0,1,0,0,1,0
1,https://552204.selcdn.ru/fab/fab-ant.html#viestinta@utu.fi,552204.selcdn.ru,-1,-1,-1,1,0,0,0,0,0,-1,0,1,0
0,https://www.akasi-kk.co.jp/csr/effort/,akasi-kk.co.jp,0,-1,1,0,0,0,0,0,1,-1,0,0,0
0,https://www.youtube.com/channel/UCXLhHZbvX1qXQ9MGcJ-Czhw/videos,youtube.com,1,0,1,0,0,0,0,0,0,0,0,0,1
