Labels,URLs,Domain,URL_Length,Domain_Length,URL_depth,URL_atSymbol,URL_IP,URL_HTTPS,Domain_HTTP,URL_RedirectPosition,URL_HyphenInDomain,URL_DotsNo,URL_NonASCHIIChar,URL_DigitsNo,HTMLJS_Features
1,https://danielguy6.wixsite.com/my-site,danielguy6.wixsite.com,0,1,0,0,0,0,0,0,0,-1,0,0,0
0,https://www.creowave.com/c-site-presentation/,creowave.com,0,0,-1,0,0,0,0,0,0,0,0,0,1
1,http://vedantinterior.in/didigoatwheal/auth/view/document,vedantinterior.in,-1,-1,1,0,0,1,0,1,0,0,0,0,0
1,http://sports.com-4daily.com/Shark-Brother-ED/Vialis.html?cep=jhf6q6sEDbbbUT6sZ9wgMSIMB6AxkMavuuiBV8Bn1XghH7KPt6fY4XI7HKrvFAWI68olXF3nnbpzQS-N1EZejGcS_3jfyYSa7UVb_R4GkcLuWIZ1pksc61cNbT_nPm79wWBcf7VUY8nOuwnKK0jrBZDe70KwW9rR_ndphdMM8efle3jwbk8VOS3ER7Aek3JRIdxCiUL_kj76B-zPbtiuOA-I3y7EkakggaNMjrBtKJOibRdrUWL7tyxpHLklhFbZrqqnnUnV3W3-lo6RJFQDDtcAre5npvMPDKp-BwexzKrr52Keb3Cci_PQl_pX1Vh02cIAt7CL_9Tfg36eT57b1DQgVUWW8X90HFeRgdqqgYqys14xhBMCI6-8LkCI10iP&amp;lptoken=15b596a231c570300404,sports.com-4daily.com,1,1,-1,0,0,1,0,1,1,-1,0,1,0
0,https://www.elhogarinc.org/feed/,elhogarinc.org,0,-1,-1,0,0,0,0,0,0,0,0,0,0
1,https://loojcc.com/ticker/,loojcc.com,0,0,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.crescentboatclub.com/commodores-dinner-2018.html,crescentboatclub.com,-1,1,0,0,0,0,0,0,0,0,0,-1,0
1,https://www.itgifjdhegufehjzy.ml/CC_POSTALE/9a8e9/,itgifjdhegufehjzy.ml,-1,1,1,0,0,0,0,0,0,0,0,-1,0
1,http://minbluesky.com/pay/error,minbluesky.com,0,-1,-1,0,0,1,0,1,0,0,0,0,0
0,https://www.pan-it.at/it-sicherheit-datenschutz,pan-it.at,0,0,0,0,0,0,0,0,1,0,0,0,0
0,https://www.auburnhospital.org/comments/feed/,auburnhospital.org,0,-1,1,0,0,0,0,0,0,0,0,0,0
0,http://goo.gl/maps/8oz5a,goo.gl,0,1,-1,0,0,1,0,1,0,0,0,0,0
0,https://www.acirc.com.br/noticias:informativos-acirc,acirc.com.br,-1,0,0,0,0,0,0,0,0,-1,0,0,1
0,https://www.tektreker.com/index.html,tektreker.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.ergon.nl/werkgevers/ergon-werkleerbedrijven,ergon.nl,-1,0,-1,0,0,0,0,0,0,0,0,0,0
1,http://www.dev.klinikmatanusantara.com/log-au/mpp/signin/6e9c/websrc,dev.klinikmatanusantara.com,1,1,1,0,0,1,0,1,0,-1,0,0,0
0,https://www.art-tec.co.jp/business/,art-tec.co.jp,0,-1,-1,0,0,0,0,0,1,-1,0,0,0
0,https://www.precisionsample.com/,precisionsample.com,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://180betper.blogspot.com/,180betper.blogspot.com,0,1,0,0,0,0,0,0,0,-1,0,-1,1
0,https://www.ndk-m.co.jp/equipment-assembly/,ndk-m.co.jp,0,0,-1,0,0,0,0,0,1,-1,0,0,0
1,http://mitreclub.in/-/chase/,mitreclub.in,0,0,1,0,0,1,0,1,0,0,0,0,0
0,https://www.r1group.it/,r1group.it,0,0,0,0,0,0,0,0,0,0,0,0,1
0,https://www.logicweb.com/ssl-certificates/,logicweb.com,0,0,-1,0,0,0,0,0,0,0,0,0,0
1,https://tinyurl.com/yxry9vf5,tinyurl.com,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://secure.collage.co/jobs/harbinger/18889,secure.collage.co,0,-1,1,0,0,0,0,0,0,-1,0,1,0
1,https://www.halloriau.com/auth,halloriau.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.jedco.gov.jo/,jedco.gov.jo,0,0,0,0,0,0,0,0,0,-1,0,0,0
1,http://vb.biz.ua/eV,vb.biz.ua,0,0,0,0,0,1,0,1,0,-1,0,0,0
1,https://galianciasd.security00.repl.co,,0,-1,0,0,0,0,0,0,0,-1,0,0,0
0,https://www.partstat.com/case-studies/summary,partstat.com,0,0,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.grymca.org/locations,grymca.org,0,0,0,0,0,0,0,0,0,0,0,0,1
0,https://www.greyston.org/impact-statistics,greyston.org,0,0,0,0,0,0,0,0,0,0,0,0,0
1,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAN__iRYFuZURVNGMFBTVDZFMjFGUFhVWkM3RzZaR1JVNS4u,forms.office.com,1,-1,-1,0,0,0,0,0,0,-1,0,-1,0
1,https://blog.cellprofiler.org/192837560311ocKontaktiert3A2F2F2Fws2FISAPIdllFM2MContact26item3D14276952031426requested3Kundenservice-jf2ro2a5ifik952ir.rd.html,blog.cellprofiler.org,1,1,0,0,0,0,0,0,0,-1,0,1,0
1,http://tokendigital.segurazona-1bn.com/BNWeb/lnicio,tokendigital.segurazona-1bn.com,-1,1,-1,0,0,1,0,1,1,-1,0,0,0
1,https://messagerie-orange-vocal-20213.yolasite.com/,messagerie-orange-vocal-20213.yolasite.com,-1,1,0,0,0,0,0,0,1,-1,0,1,0
1,https://www.ballincollege.com/colis.php,ballincollege.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
1,https://www.miolkoijhjhjhb.gq/CC_POSTALE/0591d,miolkoijhjhjhb.gq,0,-1,-1,0,0,0,0,0,0,0,0,-1,0
0,https://www.savoirfairecie.com/artists/club-cheval,savoirfairecie.com,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.sreal.at/de/immo-live,sreal.at,0,0,-1,0,0,0,0,0,0,0,0,0,0
1,https://amazodikmoradi.com/amazkn/mazon/bb43e,amazodikmoradi.com,0,-1,1,0,0,0,0,0,0,0,0,0,0
1,https://oestemarine.com.br/wp-includes/std/templates/tekomsa/doMessagingLogin.htm,oestemarine.com.br,1,-1,1,0,0,0,0,0,0,-1,0,0,0
0,https://www.commonwealthfund.org/costs-and-spending,commonwealthfund.org,-1,1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.people4.net/housing,people4.net,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.quailridgecc.com/,quailridgecc.com,0,-1,0,0,0,0,0,0,0,0,0,0,1
0,https://support.squarespace.com/hc/articles/205814418,support.squarespace.com,-1,1,1,0,0,0,0,0,0,-1,0,1,0
0,http://www.farben.com.br/trabalhe_conosco,farben.com.br,0,-1,0,0,0,1,0,1,0,-1,0,0,1
1,https://anazom.iwuwouye.buzz/pc/,anazom.iwuwouye.buzz,0,1,-1,0,0,0,0,0,0,-1,0,0,0
0,https://www.chghospitals.com/services/,chghospitals.com,0,-1,-1,0,0,0,0,0,0,0,0,0,0
1,https://www.secratafoyt.miami/orange/offre/,secratafoyt.miami,0,-1,1,0,0,0,0,0,0,0,0,0,0
0,https://www.vns.org/home-care-services,vns.org,0,0,0,0,0,0,0,0,0,0,0,0,0
1,https://messages-orange4.yolasite.com/,messages-orange4.yolasite.com,0,1,0,0,0,0,0,0,1,-1,0,0,0
0,https://www.silpada.com/customer-account/profile,silpada.com,0,0,-1,0,0,0,0,0,0,0,0,0,0
1,https://parceldespatch-fees.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,parceldespatch-fees.com,1,1,0,0,0,0,0,0,1,0,0,0,0
0,https://uploads-ssl.webflow.com/607d9ae590b1a751b6f9709b/608ad431ae63588384f4da5e_Telehandler_Grey.svg,uploads-ssl.webflow.com,1,1,-1,0,0,0,0,0,1,-1,0,1,0
1,https://olx.pl-livesdeal.shop/getpayment/payout/595155460,olx.pl-livesdeal.shop,-1,1,1,0,0,0,0,0,1,-1,0,1,0
0,https://www.g-o.be/,g-o.be,0,1,0,0,0,0,0,0,1,0,0,0,1
1,https://pitstopas.com/wet/wetransfer/?email=kristi@legalshield.com,pitstopas.com,1,-1,1,1,0,0,0,0,0,0,0,0,0
1,http://ht.ly/Yu3l30qydcX,ht.ly,0,1,0,0,0,1,0,1,0,0,0,-1,1
1,https://sikkertnabolag.dk/.well-known/pki-validation/0.php,sikkertnabolag.dk,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1,https://nava.vn/doc/exex/index1.html,nava.vn,0,0,1,0,0,0,0,0,0,0,0,0,0
0,https://www.appliedi.net/,appliedi.net,0,0,0,0,0,0,0,0,0,0,0,0,0
1,https://sccrhwehklhsjdphwybgvapowe-dot-gl099898987fhkl.uk.r.appspot.com/,sccrhwehklhsjdphwybgvapowe-dot-gl099898987fhkl.uk.r.appspot.com,1,1,0,0,0,0,0,0,1,1,0,1,0
1,http://www.mabp.s-fr.net/20b9e,mabp.s-fr.net,0,-1,0,0,0,1,0,1,1,-1,0,-1,0
1,http://amazon.ugjsre.bar/signim/?openid_pape_max_auth_age=http:/specs.openid.net/auth/2.0/identifier&amp;openid_return_to=https:/www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http:/specs.openid.net/auth/2.0&amp;ref_=nav_em_hd_clc_signin,amazon.ugjsre.bar,1,-1,1,1,0,1,0,1,0,-1,0,1,0
1,https://tse6l.csb.app/?64qKm6AR0kCFFlDJrt9bioYvwx0iOzYGuNaXm6ClllsphMBcH4rkxUeV62NkVHHSZm8sohWNc0FozF0TAa7TEMRlqP8CwBT6cvJ#,tse6l.csb.app,1,-1,0,0,0,0,0,0,0,-1,0,1,0
1,http://www.colorfastinv.com/wp-conxtent/pdfonline_vhsbdfbsn83823hjwfjsbnfm4849283nbnbjdbbbiowhjbhjbhsdjhdywgehshvbsbsbsn/,colorfastinv.com,1,-1,1,0,0,1,0,1,0,0,0,1,0
1,https://urtkjcxhpjdxmoanxiveejsffu-dot-gle39404049.rj.r.appspot.com/,urtkjcxhpjdxmoanxiveejsffu-dot-gle39404049.rj.r.appspot.com,1,1,0,0,0,0,0,0,1,1,0,1,0
0,https://www.igrejinha.rs.gov.br/home,igrejinha.rs.gov.br,0,1,0,0,0,0,0,0,0,1,0,0,0
1,https://keflewjfewnfewnfewfewojnfwefjwfjkw.efewfewfeweewe.repl.co/ifjewqoifjoewfoewfowewoewewqifq.php,keflewjfewnfewnfewfewojnfwefjwfjkw.efewfewfeweewe.repl.co,1,1,0,0,0,0,0,0,0,1,0,0,0
1,http://etf3p.momentexplain.casa/apmix,etf3p.momentexplain.casa,0,1,0,0,0,1,0,1,0,-1,0,0,0
1,https://inpost.pl-livespays.icu/delivery/244190246,inpost.pl-livespays.icu,-1,1,-1,0,0,0,0,0,1,-1,0,1,0
0,https://www.rahvalor.com/contact-rahvalor.html,rahvalor.com,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.beta.com.gt/historia.html,beta.com.gt,0,0,0,0,0,0,0,0,0,-1,0,0,1
1,https://u.amazoncojp-secure.cf/pc,u.amazoncojp-secure.cf,0,1,0,0,0,0,0,0,1,-1,0,0,0
1,http://notesyouwrite.me/NL~RABOBetaalpasAanvraag165022QFN/Files/Ophalen.php,notesyouwrite.me,1,-1,1,0,0,1,0,1,0,0,0,1,0
0,https://www.fujimic.com/solution/workstyle/index.html,fujimic.com,-1,0,1,0,0,0,0,0,0,0,0,0,0
1,https://bas9casc3.qwe-dasd-asd.workers.dev/,bas9casc3.qwe-dasd-asd.workers.dev,0,1,0,0,0,0,0,0,1,1,0,0,0
1,http://realtor-id-1646951499.fishingbooking.net/facebook buna covid/facebook buna/,realtor-id-1646951499.fishingbooking.net,1,1,1,0,0,1,0,1,1,-1,0,1,0
0,https://www.revisorkollegiet.no/om-oss/med-lidenskap-for-tall,revisorkollegiet.no,1,1,-1,0,0,0,0,0,0,0,0,0,1
1,https://progress.online/report/support/manage/?view=login&appIdKey=fcd00c0656cc490&country,progress.online,1,-1,1,0,0,0,0,0,0,0,0,1,0
1,https://specialnotice.verifiedamazonyourcard.cyou/signin/,specialnotice.verifiedamazonyourcard.cyou,-1,1,-1,0,0,0,0,0,0,-1,0,0,0
0,https://www.budgetbroodjes.nl/images/v2/twitter.svg,budgetbroodjes.nl,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1,https://www.youngindianarchitect.com/tonspace,youngindianarchitect.com,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://patisseria.ro/.tmb/lnk/idm/oauth2/,patisseria.ro,0,-1,1,0,0,0,0,0,0,0,0,0,0
0,https://www.lotto-rlp.de/,lotto-rlp.de,0,0,0,0,0,0,0,0,1,0,0,0,1
0,https://www.ucon.com.ua/,ucon.com.ua,0,0,0,0,0,0,0,0,0,-1,0,0,0
0,https://www.infas.com/pp-ourbusiness.html,infas.com,0,0,0,0,0,0,0,0,0,0,0,0,1
0,https://www.mplavoro.it/offerte-lavoro/addetto-laboratorio-ceramico-a-fiorano-modenese/,mplavoro.it,1,0,1,0,0,0,0,0,0,0,0,0,0
0,https://www.softmart.com/,softmart.com,0,0,0,0,0,0,0,0,0,0,0,0,0
1,http://bit.do/fL4ER,bit.do,0,1,0,0,0,1,0,1,0,0,0,0,0
1,https://storage.cloud.google.com/noomooonplotoon-ogt0098709lot/mlindex.html#USER@DOMAIN.org,storage.cloud.google.com,1,1,-1,1,0,0,0,0,0,1,0,1,1
0,https://www.southpointpets.com/new-page-1,southpointpets.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.gbv.at/,gbv.at,0,1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.solberg.se/,solberg.se,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.rmhcswfl.org/our-impact/,rmhcswfl.org,0,0,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.foxlink.com/comments/feed/,foxlink.com,0,0,1,0,0,0,0,0,0,0,0,0,0
0,https://www.kryo.cz/produkty.html,kryo.cz,0,0,0,0,0,0,0,0,0,0,0,0,1
1,https://livenmitac-my.sharepoint.com/personal/czarina-cabalza_live_nmit_ac_nz/_layouts/15/WopiFrame.aspx?guestaccesstoken=BCxwl3A7TTskGW2POLH3Cucg2dFe77pBj2gKmiXkIZs=&amp;docid=1_1b87bddf46e1144efadb39c587acdadae&amp;wdFormId={5B4E96CF-1BCD-468F-A845-09B4D8027BC2}&amp;action=formsubmit,livenmitac-my.sharepoint.com,1,1,1,0,0,0,0,0,1,-1,0,1,0
1,https://getdeals.lk/wp-content/plugins/jp-jp/ufj/,getdeals.lk,-1,0,1,0,0,0,0,0,0,0,0,0,0
1,https://inflatecountry.com/wil/DHL.13.0.1/source/verify.php?email=ChungChongWong@topformbras.com,inflatecountry.com,1,-1,1,1,0,0,0,0,0,0,0,-1,0
0,https://www.wilshirecountryclub.com/,wilshirecountryclub.com,0,1,0,0,0,0,0,0,0,0,0,0,1
1,http://handipadel.com/wp-admin,handipadel.com,0,-1,0,0,0,1,0,1,0,0,0,0,1
1,https://www.cr.mufg.jp.aonfao.com/pc/MUFG_pcselectcard.html,cr.mufg.jp.aonfao.com,-1,1,-1,0,0,0,0,0,0,1,0,0,0
0,https://www.beatitudehouse.org/make-a-donation/,beatitudehouse.org,0,-1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.helpme.de/,helpme.de,0,0,0,0,0,0,0,0,0,0,0,0,1
1,http://dixdomains.com/v5/,dixdomains.com,0,-1,-1,0,0,1,0,1,0,0,0,0,0
1,https://u20906674.ct.sendgrid.net/ls/click?upn=RdeoQpFS5vOl44RSDkJlSdclVmg6-2FgxZGo8C-2BGcTbCr1u1EIwmBJR8yP9rQyUN6nugZ6_Zf9noBSXp6zmd8gcAmse0HgFyifGCrZZWQN6tJEwROytSLMyw14eF2u9j3s2Z4DYG52QGp-2FYumX1K2d5vBR4oQjvM9wNu-2BAycrr0KRLldKSeOHw34f6-2BgcLvGpPtgaB2ElxEGGNqCQFSTIemHbvOINqfjR-2BVVKMtOhkYQLAhcQIQB3oCPfyVcVibkv7W5KLipPcU7-2BgWd2fN6d5aksRlkVcxcUqpm-2BU5hkmSIBQqEkt0N1c6aGSHbFJXOoker9XwsxqnAMLrkd7y26zsgPy4Vk4CQvfaBSMT1uNn3SpZFDVYIgaJiFaBzozRfPGt7rl2E7XViezCvmfI2WGjq7HU1Ch54oaMwkhUWZvYlsltPaN07dyQEfc-2BQvEawN1qIPDH-2Bdwd59XjSst6CD-2Bc-2BV-2BbSZzRORazz0mdyqskKYqj4Zipl1VQjKbOfpUfydOSUt2TjRz4B-2FM7bXYoyj-2BO0vt7dzGsUv-2BxcSimd3nP-2BXnGsgbm8PAWinN8d5SeJXSVS2MPDItLyFaEM6VBGHKiTQbNjYywNPMFSj3Tr8Q1q98JVugn9-2FWdmNUYFycRZwSbcSWvU5f2r5v-2F-2FcUwQ7SUcjCS-2F-2BNuE0FfRBM-2FtEVQfTqEB4Vyro1sNQqx-2BZtoMTKsKuzEOICtLCe6Y80etIUO5-2B4CrzKIPdTJP0-2B0amoi3Ia8gNcCDZ8ZwqR-2Bla1lXnUFZUg0fVeuvJAMz4J9mf-2B-2FZIRjFsqZqRMmkds3Hlel6c6AS5LNE9Iv2awiAE3owi3gUIa8B6lWk4471k6zHlvsAy-2FgQKW-2FPn3gZYPiTkN2RQ8ayapgqhZYFAfD8pU9ze-2F-2FIWT9GFs1XylXS14FH-2F52Mb6KEpYxfOy5zr6bxbzJzMW6mtA-3D,u20906674.ct.sendgrid.net,1,1,-1,0,0,0,0,0,0,1,0,1,0
0,https://www.procarept.org/services,procarept.org,0,-1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.metahouse.org/donate-index,metahouse.org,0,-1,0,0,0,0,0,0,0,0,0,0,1
1,https://www.smilenewyork.com/-/Spotify-fSOCIETY/,smilenewyork.com,0,-1,1,0,0,0,0,0,0,0,0,0,0
1,https://magalupromos1.dynserv.org/Samsung-05-2021/Promo-Smart-Tv-55,magalupromos1.dynserv.org,1,1,-1,0,0,0,0,0,0,-1,0,1,0
1,http://fi7ew.getlift.world/apmix,fi7ew.getlift.world,0,1,0,0,0,1,0,1,0,-1,0,0,0
0,https://lipis.github.io/flag-icon-css/flags/4x3/ch.svg,lipis.github.io,-1,-1,1,0,0,0,0,0,0,-1,0,0,0
1,http://www.newmediaserviceseurope.es/mtbonline21/,newmediaserviceseurope.es,-1,1,-1,0,0,1,0,1,0,0,0,0,0
0,https://www.bariatrix.com/en/about-us/who-we-are.html,bariatrix.com,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1,https://linktr.ee/MidasPubgmUc,linktr.ee,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.czechinn.cz/personal,czechinn.cz,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.fh-muenster.de/studium/studienberatung/studienberatung.php,fh-muenster.de,1,-1,1,0,0,0,0,0,1,0,0,0,0
1,https://geometry-yamal.ru/includes/BPD/Popularenlinea/Home.html,geometry-yamal.ru,1,-1,1,0,0,0,0,0,1,0,0,0,1
1,https://royalmail.details-delivery-sec1.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,royalmail.details-delivery-sec1.com,1,1,0,0,0,0,0,0,1,-1,0,0,0
1,https://lomac.org.za/wp-includes/report/support/64ed6844c9e1369f6973e6af4de761de/,lomac.org.za,1,0,1,0,0,0,0,0,0,-1,0,1,0
1,https://blog.m.blog.secure.runescape.com-wsvs.top/,blog.m.blog.secure.runescape.com-wsvs.top,-1,1,0,0,0,0,0,0,1,1,0,0,0
0,https://www.ashmanagementgroup.com/residential/481-osborne-street,ashmanagementgroup.com,1,1,-1,0,0,0,0,0,0,0,0,-1,1
1,http://www.serceinforeply.cf/info/red/Impots/1b4a0140e8279b7e065e4232c45b148b,serceinforeply.cf,1,-1,1,0,0,1,0,1,0,0,0,1,0
1,http://feedproxy.google.com/~r/26b1e0/~3/gM3TTTA35WE/apmix,feedproxy.google.com,-1,1,1,0,0,1,0,1,0,-1,0,1,0
0,https://www.orizont.net/,orizont.net,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.tritec.de/about/,tritec.de,0,0,-1,0,0,0,0,0,0,0,0,0,1
1,https://firebasestorage.googleapis.com/v0/b/goo2-ac630.appspot.com/o/goo (2).html?alt=media&amp;token=2d1281a2-3364-420f-a3b5-c693b7bda1f2#a@b.com,firebasestorage.googleapis.com,1,1,1,1,0,0,0,0,0,-1,0,1,0
1,https://fortuneo-819a4c.ingress-daribow.easywp.com/fr/identification/,fortuneo-819a4c.ingress-daribow.easywp.com,1,1,1,0,0,0,0,0,1,1,0,-1,0
1,http://chintamanibeachhouse.com/assets/homepage-activities,chintamanibeachhouse.com,-1,1,-1,0,0,1,0,1,0,0,0,0,0
1,http://holabby.forsagesecrets.team/,holabby.forsagesecrets.team,0,1,0,0,0,1,0,1,0,-1,0,0,0
1,https://app.box.com/s/ymr0ltw3hmn8icxebz16gjhcyhqa49w4,app.box.com,-1,0,-1,0,0,0,0,0,0,-1,0,1,0
0,http://noticias.sorocaba.sp.gov.br/prefeitura-e-saae-ampliam-caixa-dagua-social-para-atender-mais-300-familias/,noticias.sorocaba.sp.gov.br,1,1,-1,0,0,1,0,1,0,1,0,-1,0
0,https://www.mauchchunktrust.com/Business-Convenience-Services.aspx,mauchchunktrust.com,1,1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.cpdtx.org/what-we-do/,cpdtx.org,0,0,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.planetenergy.ca/career.asp,planetenergy.ca,0,-1,0,0,0,0,0,0,0,0,0,0,0
1,http://nutrisilviaramos.com.br/wp-content/plugins/ubh/bhj2/login.globalsources.com/?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,nutrisilviaramos.com.br,1,1,1,0,0,1,0,1,0,-1,0,1,0
0,https://www.plumbingmaster.com/employment,plumbingmaster.com,0,-1,0,0,0,0,0,0,0,0,0,0,1
1,https://axinaux.nepware.com/wp-content/uploads/2019/07/neworange/neworange,axinaux.nepware.com,1,1,1,0,0,0,0,0,0,-1,0,1,0
0,https://www.churchforallnations.org/,churchforallnations.org,0,1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.visitjacksonville.com/things-to-do/sports/,visitjacksonville.com,-1,1,1,0,0,0,0,0,0,0,0,0,1
1,http://rodinagermaniya.ru/BlgaxdoTvW.html,rodinagermaniya.ru,0,-1,0,0,0,1,0,1,0,0,0,0,0
1,https://hs-unathorisedpayment.dev/hsbc/,hs-unathorisedpayment.dev,0,1,-1,0,0,0,0,0,1,0,0,0,0
1,http://www.rebrand.ly/em70uzb/,rebrand.ly,0,0,-1,0,0,1,0,1,0,0,0,0,0
1,https://vodafone-bill-payments.com/account/index?a=2,vodafone-bill-payments.com,-1,1,-1,0,0,0,0,0,1,0,0,0,0
1,http://feedproxy.google.com/~r/ec1c13/~3/4VbPwtc0_nA/apmix,feedproxy.google.com,-1,1,1,0,0,1,0,1,0,-1,0,1,0
0,https://www.csnwinc.com/association-health-plans,csnwinc.com,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.familymanage.com/capital-ideas/,familymanage.com,0,-1,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.thunderstudios.com/privacy/,thunderstudios.com,0,-1,-1,0,0,0,0,0,0,0,0,0,0
1,https://priivasiipaqessakonnn.000webhostapp.com/help-support.html,priivasiipaqessakonnn.000webhostapp.com,1,1,0,0,0,0,0,0,0,-1,0,-1,0
0,https://www.godesys.de/,godesys.de,0,0,0,0,0,0,0,0,0,0,0,0,0
1,https://travelingbeats.com/Moyan/extrine,travelingbeats.com,0,-1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.kitro.hr/,kitro.hr,0,0,0,0,0,0,0,0,0,0,0,0,1
1,https://docs.google.com/forms/d/e/1FAIpQLSfdtgSkAnw6HZqM4qwEPIDPbrzFBNLQToVNZnbCqvsIFQ3_Iw/viewform?usp=sf_link,docs.google.com,1,-1,1,0,0,0,0,0,0,-1,0,-1,0
0,https://www.humanus-zeitarbeit.de/erlaubnis-aue.html,humanus-zeitarbeit.de,-1,1,0,0,0,0,0,0,1,0,0,0,0
0,https://www.ghrfoundation.org/,ghrfoundation.org,0,-1,0,0,0,0,0,0,0,0,0,0,0
1,https://f1eac5712cf97c1cd794ed7a63593162-dot-gle9392420309493993.rj.r.appspot.com/,f1eac5712cf97c1cd794ed7a63593162-dot-gle9392420309493993.rj.r.appspot.com,1,1,0,0,0,0,0,0,1,1,0,1,0
0,https://www.ncfta.net/training/,ncfta.net,0,0,-1,0,0,0,0,0,0,0,0,0,0
1,https://www.shivaminfo.in/equip/oooo/app/login,shivaminfo.in,0,-1,1,0,0,0,0,0,0,0,0,0,0
0,https://www.bluewall.com/services,bluewall.com,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://valleyinnsiouxfalls.com/double-queen-guest-room.html,valleyinnsiouxfalls.com,-1,1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.dietrich.de/pdf/zertifikate/TUEV-CERT-SCC-de.pdf,dietrich.de,-1,0,1,0,0,0,0,0,0,0,0,0,0
0,https://galobby.com/info/services/,galobby.com,0,0,1,0,0,0,0,0,0,0,0,0,0
1,https://srnbc-card.com.21df1x.buzz/404.html,srnbc-card.com.21df1x.buzz,0,1,0,0,0,0,0,0,1,1,0,1,0
0,https://www.garland-group.com/,garland-group.com,0,-1,0,0,0,0,0,0,1,0,0,0,1
1,http://lloydsbank.online-auth-verify-secure.com/Login.php,lloydsbank.online-auth-verify-secure.com,-1,1,0,0,0,1,0,1,1,-1,0,0,0
0,https://www.uscp.gov/media-center/uscp-fast-facts,uscp.gov,-1,0,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.1736fcc.org/index.html,1736fcc.org,0,0,0,0,0,0,0,0,0,0,0,-1,0
0,https://www.berrysmfg.com/category/ammo-boxes,berrysmfg.com,0,-1,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.caresupply.co.jp/profile/message.html,caresupply.co.jp,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0
1,https://ip-92-205-27-154.ip.secureserver.net/.img,ip-92-205-27-154.ip.secureserver.net,-1,1,0,0,0,0,0,0,1,1,0,1,0
1,https://hgscw.top/wp-admin/index.html,hgscw.top,0,0,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.lohse-gmbh.de/de/service/index.php,lohse-gmbh.de,0,-1,1,0,0,0,0,0,1,0,0,0,0
1,https://loghomesnetwork.com/general/www.breeid.fr-pointcheck.secre.region-departement/4fc0c/index.php,loghomesnetwork.com,1,1,1,0,0,0,0,0,0,0,0,0,0
1,http://frankdiekman.com/wp-content/plugins/ubb/toda/index.php,frankdiekman.com,1,-1,1,0,0,1,0,1,0,0,0,0,0
0,https://www.nandis.jp/company/profile/,nandis.jp,0,0,1,0,0,0,0,0,0,0,0,0,1
0,https://webmate.me/leased-lines/,webmate.me,0,0,-1,0,0,0,0,0,0,0,0,0,1
1,https://aol2021y.weebly.com/,aol2021y.weebly.com,0,1,0,0,0,0,0,0,0,-1,0,-1,0
1,http://0yi2.skysafe.clothing/apmix,0yi2.skysafe.clothing,0,1,0,0,0,1,0,1,0,-1,0,0,0
